State,AdminRegion,Count_yr,SpeciesNumber,NumberByPartyHours,Year,ReportingCounts,ReportingObservers
WV,west virginia,109,37,0.0471,2008,13,37
WV,west virginia,110,26,0.0383,2009,10,23
WV,west virginia,111,64,0.0771,2010,13,43
WV,west virginia,112,18,0.0164,2011,5,13
WV,west virginia,113,72,0.0876,2012,15,41
WV,west virginia,114,13,0.0148,2013,9,32
WY,wyoming,38,1,0,1937,1,1
WY,wyoming,40,3,0.1515,1939,2,2
WY,wyoming,41,4,0.4211,1940,1,2
WY,wyoming,44,1,0.1,1943,1,2
WY,wyoming,50,3,0,1949,1,2
WY,wyoming,52,1,0.0455,1951,1,9
WY,wyoming,55,1,0.0211,1954,1,24
WY,wyoming,56,1,0.0102,1955,1,16
WY,wyoming,58,5,0.102,1957,2,20
WY,wyoming,59,3,0.0938,1958,2,17
WY,wyoming,60,3,0.0857,1959,1,17
WY,wyoming,61,36,0.6316,1960,2,21
WY,wyoming,62,5,0.1042,1961,1,23
WY,wyoming,63,19,0.1681,1962,3,26
WY,wyoming,64,11,0.0786,1963,2,24
WY,wyoming,65,2,0.0137,1964,1,20
WY,wyoming,66,8,0.086,1965,2,21
WY,wyoming,67,6,0.0526,1966,2,24
WY,wyoming,69,5,0.045,1968,2,18
WY,wyoming,70,4,0.0449,1969,3,20
WY,wyoming,71,1,0.0056,1970,1,21
WY,wyoming,72,8,0.0678,1971,1,24
WY,wyoming,73,7,0.0493,1972,2,25
WY,wyoming,74,31,0.126,1973,5,15
WY,wyoming,75,28,0.0761,1974,4,25
WY,wyoming,76,65,0.1961,1975,5,29
WY,wyoming,77,43,0.1176,1976,7,44
WY,wyoming,78,88,0.2098,1977,8,39
WY,wyoming,79,31,0.0836,1978,5,39
WY,wyoming,80,98,0.2048,1979,7,47
WY,wyoming,81,23,0.0547,1980,5,40
WY,wyoming,82,90,0.2053,1981,8,46
WY,wyoming,83,73,0.1367,1982,9,47
WY,wyoming,84,80,0.1771,1983,7,30
WY,wyoming,85,70,0.1265,1984,7,28
WY,wyoming,86,45,0.0838,1985,7,28
WY,wyoming,87,104,0.1672,1986,10,29
WY,wyoming,88,63,0.0957,1987,8,30
WY,wyoming,89,74,0.1057,1988,6,36
WY,wyoming,90,197,0.3347,1989,13,42
WY,wyoming,91,113,0.1563,1990,8,19
WY,wyoming,92,202,0.2772,1991,8,36
WY,wyoming,93,230,0.3402,1992,12,37
WY,wyoming,94,100,0.1459,1993,11,32
WY,wyoming,95,125,0.2125,1994,9,32
WY,wyoming,96,144,0.2336,1995,9,36
WY,wyoming,97,102,0.164,1996,12,25
WY,wyoming,98,116,0.1475,1997,11,29
WY,wyoming,99,102,0.161,1998,12,26
WY,wyoming,100,93,0.1217,1999,8,23
WY,wyoming,101,246,0.2931,2000,11,41
WY,wyoming,102,67,0.0933,2001,8,28
WY,wyoming,103,152,0.1825,2002,12,36
WY,wyoming,104,92,0.1168,2003,12,35
WY,wyoming,105,147,0.1623,2004,15,35
WY,wyoming,106,60,0.0645,2005,13,38
WY,wyoming,107,90,0.1031,2006,13,34
WY,wyoming,108,147,0.1612,2007,17,35
WY,wyoming,109,237,0.2861,2008,13,35
WY,wyoming,110,130,0.1499,2009,13,33
WY,wyoming,111,97,0.1311,2010,12,39
WY,wyoming,112,100,0.1265,2011,13,35
WY,wyoming,113,197,0.2312,2012,13,45
WY,wyoming,114,95,0.1222,2013,11,52
AB,alberta,57,1,0.0435,1956,1,23
AB,alberta,58,0,0,1957,1,8
AB,alberta,59,5,0.0909,1958,2,21
AB,alberta,60,1,0.0101,1959,1,24
AB,alberta,61,25,0.2747,1960,2,18
AB,alberta,62,7,0.0933,1961,2,15
AB,alberta,63,14,0.1458,1962,2,28
AB,alberta,66,2,0.022,1965,2,19
AB,alberta,68,10,0.1099,1967,2,19
AB,alberta,72,1,0.0101,1971,1,24
AB,alberta,73,1,0.0075,1972,1,33
AB,alberta,74,0,0,1973,1,40
AB,alberta,75,36,0.169,1974,2,43
AB,alberta,76,30,0.0908,1975,5,40
AB,alberta,77,14,0.0264,1976,4,76
AB,alberta,78,7,0.0118,1977,4,54
AB,alberta,79,20,0.039,1978,5,53
AB,alberta,80,75,0.1465,1979,7,55
AB,alberta,81,33,0.0663,1980,7,45
AB,alberta,82,21,0.0375,1981,5,48
AB,alberta,83,36,0.0416,1982,9,45
AB,alberta,84,60,0.0738,1983,10,52
AB,alberta,85,40,0.0532,1984,9,68
AB,alberta,86,678,0.7935,1985,12,81
AB,alberta,87,93,0.0729,1986,9,163
AB,alberta,88,413,0.2577,1987,11,135
AB,alberta,89,185,0.1062,1988,9,254
AB,alberta,90,113,0.0669,1989,12,236
AB,alberta,91,357,0.2583,1990,14,155
AB,alberta,92,900,0.5389,1991,20,147
AB,alberta,93,221,0.1436,1992,15,145
AB,alberta,94,1013,0.6595,1993,21,150
AB,alberta,95,342,0.2014,1994,16,136
AB,alberta,96,1818,1.0111,1995,19,159
AB,alberta,97,422,0.2719,1996,19,124
AB,alberta,98,1515,0.7487,1997,23,200
AB,alberta,99,569,0.3278,1998,19,153
AB,alberta,100,879,0.4249,1999,26,181
AB,alberta,101,608,0.2899,2000,30,162
AB,alberta,102,3910,1.6722,2001,34,196
AB,alberta,103,996,0.3984,2002,31,230
AB,alberta,104,4141,1.979,2003,35,190
AB,alberta,105,1022,0.4517,2004,34,167
AB,alberta,106,924,0.3473,2005,30,161
AB,alberta,107,670,0.3099,2006,27,141
AB,alberta,108,3742,1.6015,2007,38,416
AB,alberta,109,710,0.3988,2008,30,119
AB,alberta,110,2132,1.0632,2009,33,143
AB,alberta,111,1330,0.6562,2010,36,131
AB,alberta,112,1621,0.8378,2011,34,132
AB,alberta,113,2226,0.9911,2012,41,136
AB,alberta,114,1227,0.5799,2013,34,159
BC,british columbia,6,25,0,1905,1,1
BC,british columbia,7,1,0,1906,1,1
BC,british columbia,9,40,0,1908,1,1
BC,british columbia,10,7,0,1909,1,1
BC,british columbia,11,3,0,1910,1,1
BC,british columbia,12,40,0,1911,1,2
BC,british columbia,14,12,0,1913,1,2
BC,british columbia,22,0,0,1921,1,1
BC,british columbia,26,7,0,1925,1,4
BC,british columbia,30,1,0,1929,1,3
BC,british columbia,31,21,0,1930,1,4
BC,british columbia,33,22,0,1932,1,5
BC,british columbia,34,1,0,1933,1,3
BC,british columbia,35,3,0,1934,1,4
BC,british columbia,37,4,0,1936,1,5
BC,british columbia,58,18,0.1777,1957,1,37
BC,british columbia,59,21,0.0894,1958,3,49
BC,british columbia,60,25,0.0822,1959,3,41
BC,british columbia,61,44,0.1325,1960,4,50
BC,british columbia,62,36,0.1215,1961,3,57
BC,british columbia,63,102,0.3554,1962,4,43
BC,british columbia,64,31,0.0891,1963,3,59
BC,british columbia,65,14,0.0513,1964,1,40
BC,british columbia,66,9,0.0336,1965,4,44
BC,british columbia,67,41,0.1155,1966,5,56
BC,british columbia,68,23,0.0678,1967,4,71
BC,british columbia,69,18,0.0422,1968,3,77
BC,british columbia,70,28,0.0516,1969,3,132
BC,british columbia,71,103,0.1305,1970,4,75
BC,british columbia,72,78,0.1066,1971,6,157
BC,british columbia,73,27,0.0315,1972,6,146
BC,british columbia,74,237,0.202,1973,10,92
BC,british columbia,75,78,0.0655,1974,11,123
BC,british columbia,76,285,0.1793,1975,13,105
BC,british columbia,77,362,0.2315,1976,15,100
BC,british columbia,78,149,0.0917,1977,16,82
BC,british columbia,79,218,0.1279,1978,14,107
BC,british columbia,80,227,0.1289,1979,15,135
BC,british columbia,81,857,0.4306,1980,20,118
BC,british columbia,82,483,0.2326,1981,23,154
BC,british columbia,83,282,0.1326,1982,22,178
BC,british columbia,84,1611,0.6694,1983,24,173
BC,british columbia,85,294,0.1123,1984,26,159
BC,british columbia,86,825,0.3092,1985,26,141
BC,british columbia,87,886,0.3361,1986,24,110
BC,british columbia,88,392,0.1365,1987,26,117
BC,british columbia,89,988,0.3257,1988,29,145
BC,british columbia,90,743,0.2494,1989,29,191
BC,british columbia,91,799,0.2692,1990,35,168
BC,british columbia,92,1312,0.3563,1991,33,200
BC,british columbia,93,766,0.2326,1992,33,169
BC,british columbia,94,1783,0.4788,1993,38,202
BC,british columbia,95,1420,0.3578,1994,38,190
BC,british columbia,96,1787,0.448,1995,41,209
BC,british columbia,97,1323,0.3988,1996,41,139
BC,british columbia,98,1171,0.2841,1997,42,196
BC,british columbia,99,1208,0.3347,1998,40,201
BC,british columbia,100,1615,0.3831,1999,40,165
BC,british columbia,101,1411,0.3505,2000,47,149
BC,british columbia,102,3172,0.622,2001,56,193
BC,british columbia,103,2575,0.5147,2002,57,175
BC,british columbia,104,2772,0.551,2003,63,169
BC,british columbia,105,2100,0.4063,2004,65,196
BC,british columbia,106,2658,0.4606,2005,68,180
BC,british columbia,107,3018,0.5442,2006,74,167
BC,british columbia,108,3089,0.5738,2007,75,196
BC,british columbia,109,2091,0.4841,2008,73,164
BC,british columbia,110,5041,0.891,2009,76,193
BC,british columbia,111,3631,0.6316,2010,82,217
BC,british columbia,112,3096,0.5502,2011,77,219
BC,british columbia,113,4302,0.7791,2012,82,230
BC,british columbia,114,2855,0.4898,2013,89,238
MB,manitoba,36,2,0,1935,1,17
MB,manitoba,48,1,0,1947,1,13
MB,manitoba,62,0,0,1961,1,12
MB,manitoba,64,3,0.0455,1963,1,20
MB,manitoba,65,7,0.066,1964,1,15
MB,manitoba,68,1,0.0078,1967,1,3
MB,manitoba,69,3,0.0216,1968,2,25
MB,manitoba,70,10,0.0585,1969,1,37
MB,manitoba,71,1,0.0081,1970,1,23
MB,manitoba,72,21,0.15,1971,3,21
MB,manitoba,74,6,0.0652,1973,2,26
MB,manitoba,75,43,0.1683,1974,4,31
MB,manitoba,76,8,0.1379,1975,1,23
MB,manitoba,77,4,0.0139,1976,3,38
MB,manitoba,78,1,0.0032,1977,2,36
MB,manitoba,79,10,0.0344,1978,3,43
MB,manitoba,81,10,0.0288,1980,3,40
MB,manitoba,82,23,0.0502,1981,6,44
MB,manitoba,83,22,0.0496,1982,4,49
MB,manitoba,84,32,0.066,1983,3,62
MB,manitoba,85,3,0.0082,1984,2,64
MB,manitoba,86,14,0.0322,1985,5,77
MB,manitoba,87,3,0.0054,1986,2,59
MB,manitoba,88,106,0.1448,1987,8,81
MB,manitoba,89,18,0.0264,1988,4,21
MB,manitoba,90,160,0.2136,1989,11,89
MB,manitoba,91,31,0.0479,1990,5,76
MB,manitoba,92,81,0.1121,1991,6,72
MB,manitoba,93,18,0.0246,1992,7,79
MB,manitoba,94,108,0.1245,1993,15,92
MB,manitoba,95,131,0.1569,1994,11,76
MB,manitoba,96,236,0.2982,1995,17,67
MB,manitoba,97,128,0.1759,1996,17,82
MB,manitoba,98,176,0.1904,1997,18,92
MB,manitoba,99,38,0.0433,1998,10,99
MB,manitoba,100,115,0.1444,1999,13,70
MB,manitoba,101,56,0.0709,2000,13,73
MB,manitoba,102,590,0.8099,2001,15,80
MB,manitoba,103,61,0.0773,2002,11,70
MB,manitoba,104,235,0.3263,2003,13,70
MB,manitoba,105,61,0.0888,2004,10,70
MB,manitoba,106,118,0.1453,2005,14,68
MB,manitoba,107,76,0.0861,2006,14,72
MB,manitoba,108,368,0.4658,2007,16,71
MB,manitoba,109,39,0.0518,2008,10,65
MB,manitoba,110,314,0.4148,2009,14,74
MB,manitoba,111,128,0.1698,2010,16,64
MB,manitoba,112,66,0.0811,2011,12,67
MB,manitoba,113,584,0.7202,2012,18,65
MB,manitoba,114,70,0.0904,2013,15,64
NB,new brunswick,38,2,0,1937,1,3
NB,new brunswick,49,10,0.2941,1948,1,2
NB,new brunswick,60,2,0.2222,1959,1,1
NB,new brunswick,61,1,0.0081,1960,2,24
NB,new brunswick,62,42,0.253,1961,4,24
NB,new brunswick,63,38,0.3016,1962,5,24
NB,new brunswick,64,8,0.0423,1963,3,14
NB,new brunswick,65,26,0.1781,1964,4,16
NB,new brunswick,66,46,0.2614,1965,6,25
NB,new brunswick,67,62,0.3543,1966,6,29
NB,new brunswick,68,14,0.2373,1967,2,12
NB,new brunswick,69,2,0.0247,1968,1,6
NB,new brunswick,70,4,0.0606,1969,1,10
NB,new brunswick,71,7,0.0714,1970,3,12
NB,new brunswick,72,1,0.0111,1971,1,7
NB,new brunswick,73,1,0.0092,1972,1,8
NB,new brunswick,74,2,0.0129,1973,1,11
NB,new brunswick,75,55,0.4071,1974,2,18
NB,new brunswick,77,1,0.0068,1976,1,8
NB,new brunswick,78,5,0.0254,1977,2,18
NB,new brunswick,79,5,0.0205,1978,2,17
NB,new brunswick,80,1,0.0038,1979,1,9
NB,new brunswick,81,6,0.0261,1980,3,19
NB,new brunswick,82,1,0.004,1981,2,25
NB,new brunswick,83,47,0.1448,1982,3,24
NB,new brunswick,84,4,0.0151,1983,3,26
NB,new brunswick,85,59,0.1932,1984,4,37
NB,new brunswick,86,14,0.0473,1985,4,32
NB,new brunswick,87,10,0.034,1986,3,22
NB,new brunswick,88,160,0.5307,1987,7,25
NB,new brunswick,89,293,0.8282,1988,6,22
NB,new brunswick,90,73,0.1961,1989,7,26
NB,new brunswick,91,64,0.254,1990,5,28
NB,new brunswick,92,168,0.5843,1991,6,37
NB,new brunswick,93,102,0.3527,1992,6,23
NB,new brunswick,94,69,0.3537,1993,5,22
NB,new brunswick,95,81,0.381,1994,5,18
NB,new brunswick,96,135,0.7446,1995,4,21
NB,new brunswick,97,42,0.2859,1996,3,22
NB,new brunswick,98,86,0.3972,1997,5,25
NB,new brunswick,99,43,0.2478,1998,4,19
NB,new brunswick,100,69,0.3705,1999,4,26
NB,new brunswick,101,117,0.3216,2000,8,25
NB,new brunswick,102,181,0.6407,2001,5,31
NB,new brunswick,103,181,0.2857,2002,9,63
NB,new brunswick,104,265,0.4083,2003,10,66
NB,new brunswick,105,818,1.3577,2004,12,55
NB,new brunswick,106,112,0.1728,2005,11,63
NB,new brunswick,107,375,0.5578,2006,13,61
NB,new brunswick,108,231,0.3993,2007,11,55
NB,new brunswick,109,217,0.3272,2008,9,60
NB,new brunswick,110,455,0.7778,2009,11,52
NB,new brunswick,111,529,0.6286,2010,17,48
NB,new brunswick,112,747,0.9301,2011,16,52
NB,new brunswick,113,497,0.6495,2012,16,43
NB,new brunswick,114,318,0.4025,2013,22,36
NL,newfoundland and labrador,44,17,0,1943,1,2
NL,newfoundland and labrador,69,4,0.0952,1968,1,11
NL,newfoundland and labrador,72,14,0.3256,1971,1,7
NL,newfoundland and labrador,73,4,0.0556,1972,1,18
NL,newfoundland and labrador,75,3,0.0274,1974,3,19
NL,newfoundland and labrador,76,2,0.0115,1975,1,24
NL,newfoundland and labrador,82,6,0.018,1981,1,12
NL,newfoundland and labrador,86,7,0.0202,1985,5,35
NL,newfoundland and labrador,87,11,0.0407,1986,3,24
NL,newfoundland and labrador,88,1,0.0035,1987,1,28
NL,newfoundland and labrador,89,1,0.0035,1988,1,32
NL,newfoundland and labrador,90,14,0.0397,1989,4,27
NL,newfoundland and labrador,91,4,0.012,1990,2,22
NL,newfoundland and labrador,92,2,0.0064,1991,1,17
NL,newfoundland and labrador,93,3,0.0089,1992,2,19
NL,newfoundland and labrador,94,9,0.0262,1993,3,16
NL,newfoundland and labrador,95,2,0.0055,1994,1,19
NL,newfoundland and labrador,96,6,0.0187,1995,3,24
NL,newfoundland and labrador,97,4,0.0109,1996,4,35
NL,newfoundland and labrador,98,33,0.083,1997,6,27
NL,newfoundland and labrador,99,22,0.046,1998,6,34
NL,newfoundland and labrador,100,11,0.0289,1999,5,32
NL,newfoundland and labrador,101,8,0.02,2000,7,40
NL,newfoundland and labrador,102,131,0.2934,2001,11,39
NL,newfoundland and labrador,103,52,0.1387,2002,8,31
NL,newfoundland and labrador,104,39,0.1185,2003,8,36
NL,newfoundland and labrador,105,34,0.0787,2004,8,40
NL,newfoundland and labrador,106,45,0.1223,2005,8,36
NL,newfoundland and labrador,107,47,0.1308,2006,8,35
NL,newfoundland and labrador,108,247,0.6337,2007,7,46
NL,newfoundland and labrador,109,15,0.0409,2008,5,46
NL,newfoundland and labrador,110,24,0.0735,2009,5,18
NL,newfoundland and labrador,111,92,0.2801,2010,10,36
NL,newfoundland and labrador,112,43,0.1297,2011,4,36
NL,newfoundland and labrador,113,27,0.1153,2012,5,33
NL,newfoundland and labrador,114,17,0.0913,2013,5,29
NS,nova scotia,15,1,0,1914,1,1
NS,nova scotia,55,5,0.0893,1954,1,7
NS,nova scotia,57,8,0.0727,1956,3,16
NS,nova scotia,58,3,0.0237,1957,2,20
NS,nova scotia,59,2,0.0265,1958,1,12
NS,nova scotia,60,21,0.1448,1959,4,12
NS,nova scotia,61,5,0.0685,1960,1,23
NS,nova scotia,62,32,0.3368,1961,3,11
NS,nova scotia,63,17,0.1771,1962,3,17
NS,nova scotia,64,3,0.05,1963,1,13
NS,nova scotia,66,2,0.0364,1965,2,19
NS,nova scotia,67,6,0.0488,1966,2,25
NS,nova scotia,68,5,0.0236,1967,2,29
NS,nova scotia,69,53,0.1749,1968,7,25
NS,nova scotia,70,14,0.039,1969,3,27
NS,nova scotia,71,11,0.0293,1970,3,38
NS,nova scotia,72,41,0.0928,1971,9,32
NS,nova scotia,73,277,0.6346,1972,12,32
NS,nova scotia,74,18,0.035,1973,5,28
NS,nova scotia,75,96,0.1562,1974,10,42
NS,nova scotia,76,22,0.0352,1975,6,42
NS,nova scotia,77,101,0.1283,1976,6,51
NS,nova scotia,78,15,0.0225,1977,9,46
NS,nova scotia,79,79,0.1132,1978,7,48
NS,nova scotia,80,8,0.0107,1979,4,35
NS,nova scotia,81,109,0.1572,1980,8,42
NS,nova scotia,82,76,0.0992,1981,8,37
NS,nova scotia,83,157,0.19,1982,10,43
NS,nova scotia,84,99,0.132,1983,10,35
NS,nova scotia,85,442,0.6465,1984,9,36
NS,nova scotia,86,74,0.1086,1985,9,42
NS,nova scotia,87,54,0.0631,1986,10,52
NS,nova scotia,88,204,0.2648,1987,9,43
NS,nova scotia,89,583,0.6285,1988,11,52
NS,nova scotia,90,251,0.3081,1989,12,49
NS,nova scotia,91,261,0.273,1990,13,49
NS,nova scotia,92,506,0.4547,1991,11,53
NS,nova scotia,93,321,0.34,1992,12,52
NS,nova scotia,94,224,0.2903,1993,11,58
NS,nova scotia,95,538,0.6793,1994,8,59
NS,nova scotia,96,640,0.689,1995,11,61
NS,nova scotia,97,381,0.3711,1996,10,70
NS,nova scotia,98,545,0.5366,1997,11,63
NS,nova scotia,99,390,0.3843,1998,11,95
NS,nova scotia,100,655,0.5983,1999,13,100
NS,nova scotia,101,163,0.1506,2000,13,77
NS,nova scotia,102,450,0.3115,2001,18,77
NS,nova scotia,103,255,0.198,2002,17,78
NS,nova scotia,104,452,0.2909,2003,19,90
NS,nova scotia,105,748,0.4859,2004,20,87
NS,nova scotia,106,446,0.3029,2005,21,87
NS,nova scotia,107,258,0.1661,2006,19,98
NS,nova scotia,108,498,0.3885,2007,19,85
NS,nova scotia,109,293,0.2248,2008,18,75
NS,nova scotia,110,410,0.3138,2009,17,94
NS,nova scotia,111,328,0.2526,2010,18,85
NS,nova scotia,112,306,0.1935,2011,19,73
NS,nova scotia,113,545,0.3141,2012,28,85
NS,nova scotia,114,196,0.1325,2013,23,68
NT,northwest territories,91,2,0.0746,1990,1,3
NT,northwest territories,95,6,0.1929,1994,1,2
NT,northwest territories,98,11,0.2529,1997,1,3
NT,northwest territories,101,1,0.0143,2000,1,6
NT,northwest territories,108,4,0.0423,2007,2,17
NT,northwest territories,109,3,0.0366,2008,1,5
NT,northwest territories,110,2,0.0239,2009,2,15
NT,northwest territories,112,5,0.079,2011,3,12
NT,northwest territories,113,6,0.0946,2012,3,12
NT,northwest territories,114,4,0.0727,2013,2,12
ON,ontario,7,1,0,1906,1,1
ON,ontario,9,6,0,1908,2,1
ON,ontario,12,1,0,1911,1,1
ON,ontario,13,1,0,1912,2,3
ON,ontario,15,11,0,1914,3,3
ON,ontario,16,1,0,1915,1,2
ON,ontario,17,13,0,1916,1,2
ON,ontario,18,0,0,1917,1,2
ON,ontario,20,1,0,1919,1,9
ON,ontario,21,7,0,1920,2,2
ON,ontario,22,6,0.1714,1921,3,11
ON,ontario,23,23,0,1922,3,13
ON,ontario,24,9,0,1923,3,14
ON,ontario,25,30,0,1924,3,18
ON,ontario,26,1,0,1925,1,2
ON,ontario,27,4,0,1926,1,1
ON,ontario,28,2,0,1927,1,1
ON,ontario,29,3,0.5,1928,1,2
ON,ontario,30,22,1.375,1929,2,20
ON,ontario,31,82,0,1930,6,20
ON,ontario,32,5,0,1931,1,20
ON,ontario,33,9,0,1932,1,16
ON,ontario,34,3,0,1933,2,18
ON,ontario,35,9,0,1934,1,4
ON,ontario,36,6,0,1935,2,20
ON,ontario,37,1,0,1936,1,28
ON,ontario,38,12,0,1937,2,29
ON,ontario,39,40,0.6723,1938,2,21
ON,ontario,40,4,0.0322,1939,1,32
ON,ontario,41,7,0.0405,1940,3,10
ON,ontario,42,25,0.3356,1941,5,31
ON,ontario,43,3,0.0185,1942,2,33
ON,ontario,44,10,0.048,1943,5,36
ON,ontario,45,5,0.0243,1944,3,19
ON,ontario,46,5,0.0419,1945,2,22
ON,ontario,47,12,0.0585,1946,4,28
ON,ontario,48,13,0.3611,1947,3,55
ON,ontario,49,2,0.0299,1948,1,37
ON,ontario,50,7,0.1228,1949,3,50
ON,ontario,51,23,0.0562,1950,3,52
ON,ontario,52,20,0.0536,1951,6,46
ON,ontario,53,47,0.0681,1952,8,36
ON,ontario,54,53,0.0832,1953,12,60
ON,ontario,55,25,0.037,1954,9,63
ON,ontario,56,58,0.1138,1955,8,42
ON,ontario,57,15,0.019,1956,4,54
ON,ontario,58,80,0.0997,1957,8,53
ON,ontario,59,51,0.0646,1958,11,51
ON,ontario,60,74,0.1028,1959,9,52
ON,ontario,61,47,0.0458,1960,11,70
ON,ontario,62,70,0.0624,1961,9,97
ON,ontario,63,61,0.057,1962,14,77
ON,ontario,64,137,0.1169,1963,18,51
ON,ontario,65,64,0.0436,1964,18,50
ON,ontario,66,79,0.0532,1965,17,51
ON,ontario,67,96,0.0566,1966,18,44
ON,ontario,68,153,0.0771,1967,16,45
ON,ontario,69,112,0.0581,1968,19,62
ON,ontario,70,276,0.1255,1969,27,70
ON,ontario,71,315,0.1361,1970,27,65
ON,ontario,72,191,0.068,1971,28,71
ON,ontario,73,343,0.1308,1972,34,82
ON,ontario,74,156,0.0553,1973,29,77
ON,ontario,75,1386,0.4323,1974,36,69
ON,ontario,76,224,0.0693,1975,33,80
ON,ontario,77,1426,0.4064,1976,42,97
ON,ontario,78,484,0.1347,1977,40,100
ON,ontario,79,2270,0.6143,1978,45,100
ON,ontario,80,826,0.1831,1979,42,119
ON,ontario,81,532,0.1328,1980,47,126
ON,ontario,82,491,0.1023,1981,54,160
ON,ontario,83,1441,0.2924,1982,53,146
ON,ontario,84,302,0.0632,1983,48,135
ON,ontario,85,1478,0.2959,1984,60,210
ON,ontario,86,521,0.106,1985,58,142
ON,ontario,87,711,0.1202,1986,65,103
ON,ontario,88,1908,0.322,1987,58,227
ON,ontario,89,1293,0.207,1988,66,89
ON,ontario,90,2102,0.3471,1989,73,90
ON,ontario,91,790,0.1259,1990,66,85
ON,ontario,92,2456,0.3893,1991,73,80
ON,ontario,93,2312,0.3567,1992,75,75
ON,ontario,94,1464,0.2293,1993,74,76
ON,ontario,95,2596,0.3936,1994,76,73
ON,ontario,96,1582,0.243,1995,76,65
ON,ontario,97,2337,0.3563,1996,79,76
ON,ontario,98,1648,0.2452,1997,78,84
ON,ontario,99,1841,0.2769,1998,80,94
ON,ontario,100,1729,0.2421,1999,87,83
ON,ontario,101,3866,0.548,2000,96,91
ON,ontario,102,2415,0.3109,2001,95,99
ON,ontario,103,2783,0.3447,2002,87,105
ON,ontario,104,3311,0.4172,2003,96,108
ON,ontario,105,2963,0.3829,2004,101,98
ON,ontario,106,3205,0.3991,2005,105,90
ON,ontario,107,4564,0.5242,2006,101,108
ON,ontario,108,2626,0.3354,2007,104,81
ON,ontario,109,4800,0.5935,2008,104,118
ON,ontario,110,2261,0.2842,2009,101,105
ON,ontario,111,2678,0.3256,2010,106,115
ON,ontario,112,3254,0.4146,2011,104,132
ON,ontario,113,3766,0.4868,2012,109,152
ON,ontario,114,2476,0.3299,2013,103,140
PE,prince edward island,72,8,0.087,1971,1,11
PE,prince edward island,74,1,0.0096,1973,1,13
PE,prince edward island,75,6,0.0789,1974,1,10
PE,prince edward island,79,1,0.0131,1978,1,12
PE,prince edward island,81,1,0.0135,1980,1,14
PE,prince edward island,84,2,0.0338,1983,1,22
PE,prince edward island,86,18,0.2821,1985,2,20
PE,prince edward island,89,3,0.0432,1988,2,17
PE,prince edward island,90,1,0.0194,1989,1,13
PE,prince edward island,91,1,0.0114,1990,1,17
PE,prince edward island,92,15,0.1452,1991,2,26
PE,prince edward island,93,3,0.0345,1992,2,23
PE,prince edward island,94,3,0.0483,1993,2,24
PE,prince edward island,95,48,0.1199,1994,2,23
PE,prince edward island,96,128,1.7704,1995,2,15
PE,prince edward island,97,5,0.0585,1996,1,15
PE,prince edward island,98,35,0.4487,1997,2,21
PE,prince edward island,99,12,0.1943,1998,2,23
PE,prince edward island,100,11,0.1248,1999,2,25
PE,prince edward island,101,7,0.0883,2000,2,20
PE,prince edward island,102,152,1.2614,2001,3,26
PE,prince edward island,103,55,0.5353,2002,3,22
PE,prince edward island,104,14,0.1538,2003,2,30
PE,prince edward island,105,68,0.9158,2004,3,20
PE,prince edward island,106,15,0.1961,2005,2,22
PE,prince edward island,107,5,0.0826,2006,2,18
PE,prince edward island,108,50,0.7519,2007,2,20
PE,prince edward island,109,14,0.2196,2008,2,21
PE,prince edward island,110,11,0.1636,2009,2,16
PE,prince edward island,111,7,0.1014,2010,2,18
PE,prince edward island,112,21,0.2393,2011,3,15
PE,prince edward island,113,4,0.0599,2012,2,15
PE,prince edward island,114,15,0.2202,2013,2,18
QC,quebec,19,1,0,1918,1,1
QC,quebec,20,1,0,1919,1,1
QC,quebec,23,64,0,1922,3,2
QC,quebec,30,4,0,1929,1,3
QC,quebec,41,2,0,1940,1,10
QC,quebec,43,1,0.4,1942,1,21
QC,quebec,47,9,0.2571,1946,2,25
QC,quebec,48,6,0.1429,1947,2,25
QC,quebec,49,2,0.0656,1948,2,19
QC,quebec,50,5,0.0833,1949,1,26
QC,quebec,51,5,0.0758,1950,1,8
QC,quebec,53,10,0.303,1952,1,7
QC,quebec,54,7,0.0588,1953,2,31
QC,quebec,56,5,0.1042,1955,2,23
QC,quebec,57,13,0.1307,1956,3,22
QC,quebec,58,6,0.0426,1957,3,25
QC,quebec,59,8,0.0702,1958,2,19
QC,quebec,60,9,0.0563,1959,3,28
QC,quebec,61,7,0.0429,1960,4,22
QC,quebec,62,3,0.0129,1961,3,35
QC,quebec,63,10,0.0518,1962,3,34
QC,quebec,64,22,0.0873,1963,5,29
QC,quebec,65,45,0.1648,1964,5,30
QC,quebec,66,9,0.026,1965,4,31
QC,quebec,67,20,0.083,1966,3,31
QC,quebec,68,13,0.0667,1967,4,17
QC,quebec,69,10,0.0474,1968,4,19
QC,quebec,70,16,0.1649,1969,4,16
QC,quebec,71,51,0.1594,1970,4,22
QC,quebec,72,22,0.0748,1971,4,20
QC,quebec,73,40,0.1102,1972,6,28
QC,quebec,74,32,0.0748,1973,4,29
QC,quebec,75,76,0.1723,1974,5,49
QC,quebec,76,9,0.0234,1975,2,32
QC,quebec,77,56,0.1432,1976,5,43
QC,quebec,78,15,0.0275,1977,5,60
QC,quebec,79,33,0.0467,1978,5,62
QC,quebec,80,77,0.0963,1979,6,75
QC,quebec,81,34,0.0416,1980,6,96
QC,quebec,82,78,0.0779,1981,8,103
